date,home,away,pi_home,oi_home,pi_away,oi_away
2022-10-18,bos,phi,0.5882115462252726,1.6451612903225805,0.4117884537747274,2.35
2022-10-18,gs,lal,0.7313237221494101,1.3225806451612903,0.2686762778505899,3.6
2022-10-19,ind,wsh,0.447405997144217,2.15,0.552594002855783,1.7407407407407407
2022-10-19,det,orl,0.6187175043327556,1.5714285714285714,0.38128249566724437,2.55
2022-10-19,mem,ny,0.6323766526926797,1.5405405405405406,0.36762334730732027,2.65
2022-10-19,bkn,no,0.5798319327731092,1.6666666666666665,0.4201680672268908,2.3
2022-10-19,tor,cle,0.5711159737417943,1.6896551724137931,0.42888402625820565,2.25
2022-10-19,atl,hou,0.8064516129032258,1.2,0.19354838709677424,5.0
2022-10-19,mia,chi,0.7241379310344829,1.3333333333333333,0.2758620689655171,3.5
2022-10-19,sa,cha,0.4782608695652174,2.0,0.5217391304347826,1.8333333333333335
2022-10-19,min,okc,0.8328690807799444,1.1538461538461537,0.16713091922005563,5.75
2022-10-19,utah,den,0.3020134228187919,3.2,0.6979865771812082,1.3846153846153846
2022-10-19,phx,dal,0.6256684491978609,1.5555555555555556,0.3743315508021391,2.6
2022-10-19,sac,por,0.5962732919254659,1.625,0.40372670807453415,2.4
2022-10-20,phi,mil,0.6187175043327556,1.5714285714285714,0.38128249566724437,2.55
2022-10-20,lal,lac,0.361145703611457,2.7,0.6388542963885431,1.526315789473684
2022-10-21,wsh,chi,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-10-21,ind,sa,0.5324675324675325,1.8,0.46753246753246747,2.05
2022-10-21,cha,no,0.31111111111111106,3.1,0.6888888888888889,1.4
2022-10-21,bkn,tor,0.5620437956204379,1.7142857142857144,0.43795620437956206,2.2
2022-10-21,mia,bos,0.447405997144217,2.15,0.552594002855783,1.7407407407407407
2022-10-21,ny,det,0.7023445463812437,1.3773584905660377,0.29765545361875634,3.25
2022-10-21,atl,orl,0.7747747747747749,1.25,0.22522522522522515,4.3
2022-10-21,hou,mem,0.2934179222839017,3.3,0.7065820777160983,1.3703703703703702
2022-10-21,min,utah,0.7355163727959698,1.3125,0.2644836272040302,3.65
2022-10-21,gs,den,0.6727813584531482,1.434782608695652,0.32721864154685176,2.95
2022-10-21,por,phx,0.35294117647058826,2.75,0.6470588235294117,1.5
2022-10-22,phi,sa,0.88,1.0909090909090908,0.12,8.0
2022-10-22,ind,det,0.5,1.9090909090909092,0.5,1.9090909090909092
2022-10-22,orl,bos,0.24210526315789477,4.0,0.7578947368421052,1.2777777777777777
2022-10-22,mia,tor,0.5962732919254659,1.625,0.40372670807453415,2.4
2022-10-22,chi,cle,0.4675324675324676,2.05,0.5324675324675324,1.8
2022-10-22,mil,hou,0.8720930232558138,1.1,0.12790697674418616,7.5
2022-10-22,dal,mem,0.638854296388543,1.526315789473684,0.36114570361145704,2.7
2022-10-22,den,okc,0.7747747747747749,1.25,0.22522522522522515,4.3
2022-10-22,sac,lac,0.43795620437956206,2.2,0.5620437956204379,1.7142857142857144
2022-10-23,lal,por,0.6115107913669063,1.5882352941176472,0.38848920863309366,2.5
2022-10-23,atl,cha,0.8064516129032258,1.2,0.19354838709677424,5.0
2022-10-23,no,utah,0.745958429561201,1.2941176470588236,0.25404157043879905,3.8
2022-10-23,cle,wsh,0.6187175043327556,1.5714285714285714,0.38128249566724437,2.55
2022-10-23,okc,min,0.2157676348547718,4.5,0.7842323651452282,1.2380952380952381
2022-10-23,gs,sac,0.8064516129032258,1.2,0.19354838709677424,5.0
2022-10-23,lac,phx,0.4572564612326044,2.1,0.5427435387673956,1.7692307692307692
2022-10-24,phi,ind,0.8524590163934427,1.125,0.14754098360655732,6.5
2022-10-24,ny,orl,0.7241379310344829,1.3333333333333333,0.2758620689655171,3.5
2022-10-24,mia,tor,0.6115107913669063,1.5882352941176472,0.38848920863309366,2.5
2022-10-24,min,sa,0.7578947368421054,1.2777777777777777,0.2421052631578946,4.0
2022-10-24,mem,bkn,0.5217391304347826,1.8333333333333335,0.4782608695652174,2.0
2022-10-24,chi,bos,0.3452115812917595,2.8,0.6547884187082404,1.4761904761904763
2022-10-24,hou,utah,0.447405997144217,2.15,0.552594002855783,1.7407407407407407
2022-10-24,por,den,0.33402922755741127,2.9,0.6659707724425887,1.4545454545454546
2022-10-25,wsh,det,0.6659707724425887,1.4545454545454546,0.33402922755741127,2.9
2022-10-25,no,dal,0.3452115812917595,2.8,0.6547884187082404,1.4761904761904763
2022-10-25,okc,lac,0.33402922755741127,2.9,0.6659707724425887,1.4545454545454546
2022-10-25,phx,gs,0.5217391304347826,1.8333333333333335,0.4782608695652174,2.0
2022-10-26,cle,orl,0.7718277066356227,1.2564102564102564,0.22817229336437728,4.25
2022-10-26,det,atl,0.27586206896551724,3.5,0.7241379310344828,1.3333333333333333
2022-10-26,ny,cha,0.7241379310344829,1.3333333333333333,0.2758620689655171,3.5
2022-10-26,mil,bkn,0.5962732919254659,1.625,0.40372670807453415,2.4
2022-10-26,tor,phi,0.5108342361863489,1.8695652173913042,0.48916576381365107,1.9523809523809523
2022-10-26,min,sa,0.7953488372093023,1.2222222222222223,0.20465116279069773,4.75
2022-10-26,chi,ind,0.7147147147147147,1.3571428571428572,0.2852852852852853,3.4
2022-10-26,utah,hou,0.7578947368421054,1.2777777777777777,0.2421052631578946,4.0
2022-10-26,por,mia,0.43795620437956206,2.2,0.5620437956204379,1.7142857142857144
2022-10-26,den,lal,0.6470588235294118,1.5,0.3529411764705882,2.75
2022-10-27,bkn,dal,0.43795620437956206,2.2,0.5620437956204379,1.7142857142857144
2022-10-27,okc,lac,0.3020134228187919,3.2,0.6979865771812082,1.3846153846153846
2022-10-27,gs,mia,0.679245283018868,1.4166666666666667,0.320754716981132,3.0
2022-10-27,sac,mem,0.43795620437956206,2.2,0.5620437956204379,1.7142857142857144
2022-10-28,det,atl,0.3207547169811321,3.0,0.6792452830188679,1.4166666666666667
2022-10-28,orl,cha,0.4675324675324676,2.05,0.5324675324675324,1.8
2022-10-28,tor,phi,0.5962732919254659,1.625,0.40372670807453415,2.4
2022-10-28,bos,cle,0.7023445463812437,1.3773584905660377,0.29765545361875634,3.25
2022-10-28,wsh,ind,0.6547884187082406,1.4761904761904763,0.34521158129175944,2.8
2022-10-28,min,lal,0.7313237221494101,1.3225806451612903,0.2686762778505899,3.6
2022-10-28,mil,ny,0.6727813584531482,1.434782608695652,0.32721864154685176,2.95
2022-10-28,sa,chi,0.38848920863309355,2.5,0.6115107913669064,1.5882352941176472
2022-10-28,den,utah,0.7313237221494101,1.3225806451612903,0.2686762778505899,3.6
2022-10-28,phx,no,0.7355163727959698,1.3125,0.2644836272040302,3.65
2022-10-28,por,hou,0.6256684491978609,1.5555555555555556,0.3743315508021391,2.6
2022-10-29,sac,mia,0.3959656331714605,2.45,0.6040343668285395,1.606060606060606
2022-10-29,cha,gs,0.1935483870967742,5.0,0.8064516129032258,1.2
2022-10-29,bkn,ind,0.8250000000000001,1.1666666666666667,0.17499999999999993,5.5
2022-10-29,chi,phi,0.43795620437956206,2.2,0.5620437956204379,1.7142857142857144
2022-10-29,mil,atl,0.6604688763136621,1.4651162790697674,0.33953112368633787,2.85
2022-10-29,utah,mem,0.40372670807453415,2.4,0.5962732919254659,1.625
2022-10-29,dal,okc,0.8064516129032258,1.2,0.19354838709677424,5.0
2022-10-30,lac,no,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-10-30,bos,wsh,0.7842323651452283,1.2380952380952381,0.21576763485477168,4.5
2022-10-30,cle,ny,0.6115107913669063,1.5882352941176472,0.38848920863309366,2.5
2022-10-30,det,gs,0.26867627785058973,3.6,0.7313237221494102,1.3225806451612903
2022-10-30,sa,min,0.3207547169811321,3.0,0.6792452830188679,1.4166666666666667
2022-10-30,dal,orl,0.7747747747747749,1.25,0.22522522522522515,4.3
2022-10-30,phx,hou,0.863013698630137,1.1111111111111112,0.136986301369863,7.0
2022-10-30,lal,den,0.4201680672268907,2.3,0.5798319327731093,1.6666666666666665
2022-10-31,wsh,phi,0.447405997144217,2.15,0.552594002855783,1.7407407407407407
2022-10-31,cha,sac,0.40372670807453415,2.4,0.5962732919254659,1.625
2022-10-31,bkn,ind,0.7395517867958814,1.303030303030303,0.2604482132041186,3.7
2022-10-31,tor,atl,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-10-31,mil,det,0.863013698630137,1.1111111111111112,0.136986301369863,7.0
2022-10-31,utah,mem,0.43795620437956206,2.2,0.5620437956204379,1.7142857142857144
2022-10-31,lac,hou,0.7634625062908907,1.2702702702702702,0.23653749370910926,4.1
2022-11-01,bkn,chi,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-11-01,okc,orl,0.5882115462252726,1.6451612903225805,0.4117884537747274,2.35
2022-11-01,mia,gs,0.5108342361863489,1.8695652173913042,0.48916576381365107,1.9523809523809523
2022-11-01,phx,min,0.6115107913669063,1.5882352941176472,0.38848920863309366,2.5
2022-11-02,phi,wsh,0.6659707724425887,1.4545454545454546,0.33402922755741127,2.9
2022-11-02,cle,bos,0.4675324675324676,2.05,0.5324675324675324,1.8
2022-11-02,chi,cha,0.679245283018868,1.4166666666666667,0.320754716981132,3.0
2022-11-02,mia,sac,0.638854296388543,1.526315789473684,0.36114570361145704,2.7
2022-11-02,ny,atl,0.552594002855783,1.7407407407407407,0.447405997144217,2.15
2022-11-02,sa,tor,0.31111111111111106,3.1,0.6888888888888889,1.4
2022-11-02,hou,lac,0.33402922755741127,2.9,0.6659707724425887,1.4545454545454546
2022-11-02,mil,det,0.8328690807799444,1.1538461538461537,0.16713091922005563,5.75
2022-11-02,dal,utah,0.6888888888888889,1.4,0.3111111111111111,3.1
2022-11-02,por,mem,0.3452115812917595,2.8,0.6547884187082404,1.4761904761904763
2022-11-02,lal,no,0.4572564612326044,2.1,0.5427435387673956,1.7692307692307692
2022-11-03,orl,gs,0.2157676348547718,4.5,0.7842323651452282,1.2380952380952381
2022-11-03,okc,den,0.31111111111111106,3.1,0.6888888888888889,1.4
2022-11-04,wsh,bkn,0.5798319327731092,1.6666666666666665,0.4201680672268908,2.3
2022-11-04,ind,mia,0.4201680672268907,2.3,0.5798319327731093,1.6666666666666665
2022-11-04,phi,ny,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-11-04,det,cle,0.3959656331714605,2.45,0.6040343668285395,1.606060606060606
2022-11-04,bos,chi,0.7065820777160984,1.3703703703703702,0.2934179222839016,3.3
2022-11-04,mem,cha,0.8250000000000001,1.1666666666666667,0.17499999999999993,5.5
2022-11-04,sa,lac,0.40372670807453415,2.4,0.5962732919254659,1.625
2022-11-04,dal,tor,0.6256684491978609,1.5555555555555556,0.3743315508021391,2.6
2022-11-04,no,gs,0.8064516129032258,1.2,0.19354838709677424,5.0
2022-11-04,phx,por,0.84,1.1428571428571428,0.16000000000000003,6.0
2022-11-04,min,mil,0.447405997144217,2.15,0.552594002855783,1.7407407407407407
2022-11-04,lal,utah,0.6040343668285394,1.606060606060606,0.3959656331714606,2.45
2022-11-05,orl,sac,0.37433155080213903,2.6,0.625668449197861,1.5555555555555556
2022-11-05,cha,bkn,0.40372670807453415,2.4,0.5962732919254659,1.625
2022-11-05,atl,no,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-11-05,ny,bos,0.3812824956672444,2.55,0.6187175043327555,1.5714285714285714
2022-11-05,min,hou,0.7241379310344829,1.3333333333333333,0.2758620689655171,3.5
2022-11-05,mil,okc,0.6547884187082406,1.4761904761904763,0.34521158129175944,2.8
2022-11-05,den,sa,0.8250000000000001,1.1666666666666667,0.17499999999999993,5.5
2022-11-05,phx,por,0.8328690807799444,1.1538461538461537,0.16713091922005563,5.75
2022-11-06,lal,cle,0.3452115812917595,2.8,0.6547884187082404,1.4761904761904763
2022-11-06,tor,chi,0.6187175043327556,1.5714285714285714,0.38128249566724437,2.55
2022-11-06,mem,wsh,0.7747747747747749,1.25,0.22522522522522515,4.3
2022-11-06,lac,utah,0.6115107913669063,1.5882352941176472,0.38848920863309366,2.5
2022-11-07,cha,wsh,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-11-07,orl,hou,0.638854296388543,1.526315789473684,0.36114570361145704,2.7
2022-11-07,det,okc,0.4572564612326044,2.1,0.5427435387673956,1.7692307692307692
2022-11-07,ind,no,0.361145703611457,2.7,0.6388542963885431,1.526315789473684
2022-11-07,phi,phx,0.4572564612326044,2.1,0.5427435387673956,1.7692307692307692
2022-11-07,atl,mil,0.33402922755741127,2.9,0.6659707724425887,1.4545454545454546
2022-11-07,mia,por,0.6470588235294118,1.5,0.3529411764705882,2.75
2022-11-07,chi,tor,0.552594002855783,1.7407407407407407,0.447405997144217,2.15
2022-11-07,mem,bos,0.40372670807453415,2.4,0.5962732919254659,1.625
2022-11-07,min,ny,0.5620437956204379,1.7142857142857144,0.43795620437956206,2.2
2022-11-07,sa,den,0.2604482132041187,3.7,0.7395517867958813,1.303030303030303
2022-11-07,dal,bkn,0.6659707724425887,1.4545454545454546,0.33402922755741127,2.9
2022-11-07,gs,sac,0.7395517867958814,1.303030303030303,0.2604482132041186,3.7
2022-11-07,utah,lal,0.7107039537126325,1.3636363636363638,0.2892960462873675,3.35
2022-11-07,lac,cle,0.37433155080213903,2.6,0.625668449197861,1.5555555555555556
2022-11-09,ind,den,0.361145703611457,2.7,0.6388542963885431,1.526315789473684
2022-11-09,cha,por,0.4572564612326044,2.1,0.5427435387673956,1.7692307692307692
2022-11-09,orl,dal,0.2312138728323699,4.2,0.7687861271676301,1.263157894736842
2022-11-09,tor,hou,0.7953488372093023,1.2222222222222223,0.20465116279069773,4.75
2022-11-09,bkn,ny,0.5962732919254659,1.625,0.40372670807453415,2.4
2022-11-09,bos,det,0.8524590163934427,1.125,0.14754098360655732,6.5
2022-11-09,atl,utah,0.6256684491978609,1.5555555555555556,0.3743315508021391,2.6
2022-11-09,sa,mem,0.35294117647058826,2.75,0.6470588235294117,1.5
2022-11-09,min,phx,0.5324675324675325,1.8,0.46753246753246747,2.05
2022-11-09,okc,mil,0.4891657638136511,1.9523809523809523,0.5108342361863489,1.8695652173913042
2022-11-09,chi,no,0.4572564612326044,2.1,0.5427435387673956,1.7692307692307692
2022-11-09,sac,cle,0.38848920863309355,2.5,0.6115107913669064,1.5882352941176472
2022-11-09,lac,lal,0.5798319327731092,1.6666666666666665,0.4201680672268908,2.3
2022-11-10,wsh,dal,0.33402922755741127,2.9,0.6659707724425887,1.4545454545454546
2022-11-10,atl,phi,0.5217391304347826,1.8333333333333335,0.4782608695652174,2.0
2022-11-10,mia,cha,0.8250000000000001,1.1666666666666667,0.17499999999999993,5.5
2022-11-10,no,por,0.7747747747747749,1.25,0.22522522522522515,4.3
2022-11-11,orl,phx,0.27586206896551724,3.5,0.7241379310344828,1.3333333333333333
2022-11-11,bos,den,0.6256684491978609,1.5555555555555556,0.3743315508021391,2.6
2022-11-11,ny,det,0.7687861271676301,1.263157894736842,0.23121387283236994,4.2
2022-11-11,sa,mil,0.5324675324675325,1.8,0.46753246753246747,2.05
2022-11-11,okc,tor,0.35294117647058826,2.75,0.6470588235294117,1.5
2022-11-11,mem,min,0.6115107913669063,1.5882352941176472,0.38848920863309366,2.5
2022-11-11,gs,cle,0.5798319327731092,1.6666666666666665,0.4201680672268908,2.3
2022-11-11,lal,sac,0.38848920863309355,2.5,0.6115107913669064,1.5882352941176472
2022-11-12,lac,bkn,0.5217391304347826,1.8333333333333335,0.4782608695652174,2.0
2022-11-12,wsh,utah,0.37433155080213903,2.6,0.625668449197861,1.5555555555555556
2022-11-12,det,bos,0.2365374937091092,4.1,0.7634625062908909,1.2702702702702702
2022-11-12,ind,tor,0.5798319327731092,1.6666666666666665,0.4201680672268908,2.3
2022-11-12,phi,atl,0.5798319327731092,1.6666666666666665,0.4201680672268908,2.3
2022-11-12,mia,cha,0.6115107913669063,1.5882352941176472,0.38848920863309366,2.5
2022-11-12,no,hou,0.8064516129032258,1.2,0.19354838709677424,5.0
2022-11-12,dal,por,0.6935031297215627,1.392156862745098,0.3064968702784373,3.15
2022-11-13,ny,okc,0.6547884187082406,1.4761904761904763,0.34521158129175944,2.8
2022-11-13,wsh,mem,0.5324675324675325,1.8,0.46753246753246747,2.05
2022-11-13,cle,min,0.5,1.9090909090909092,0.5,1.9090909090909092
2022-11-13,phi,utah,0.5962732919254659,1.625,0.40372670807453415,2.4
2022-11-13,chi,den,0.4675324675324676,2.05,0.5324675324675324,1.8
2022-11-13,sac,gs,0.37433155080213903,2.6,0.625668449197861,1.5555555555555556
2022-11-13,lal,bkn,0.35294117647058826,2.75,0.6470588235294117,1.5
2022-11-14,orl,cha,0.4675324675324676,2.05,0.5324675324675324,1.8
2022-11-14,det,tor,0.38848920863309355,2.5,0.6115107913669064,1.5882352941176472
2022-11-14,mia,phx,0.5620437956204379,1.7142857142857144,0.43795620437956206,2.2
2022-11-14,bos,okc,0.8328690807799444,1.1538461538461537,0.16713091922005563,5.75
2022-11-14,hou,lac,0.361145703611457,2.7,0.6388542963885431,1.526315789473684
2022-11-14,mil,atl,0.6115107913669063,1.5882352941176472,0.38848920863309366,2.5
2022-11-14,gs,sa,0.7687861271676301,1.263157894736842,0.23121387283236994,4.2
2022-11-15,no,mem,0.5217391304347826,1.8333333333333335,0.4782608695652174,2.0
2022-11-15,dal,lac,0.6979865771812079,1.3846153846153846,0.30201342281879207,3.2
2022-11-15,utah,ny,0.6187175043327556,1.5714285714285714,0.38128249566724437,2.55
2022-11-15,por,sa,0.7578947368421054,1.2777777777777777,0.2421052631578946,4.0
2022-11-15,sac,bkn,0.5324675324675325,1.8,0.46753246753246747,2.05
2022-11-16,cha,ind,0.5,1.9090909090909092,0.5,1.9090909090909092
2022-11-16,wsh,okc,0.638854296388543,1.526315789473684,0.36114570361145704,2.7
2022-11-16,orl,min,0.27586206896551724,3.5,0.7241379310344828,1.3333333333333333
2022-11-16,atl,bos,0.5,1.9090909090909092,0.5,1.9090909090909092
2022-11-16,tor,mia,0.5962732919254659,1.625,0.40372670807453415,2.4
2022-11-16,mil,cle,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-11-16,no,chi,0.5324675324675325,1.8,0.46753246753246747,2.05
2022-11-16,dal,hou,0.6888888888888889,1.4,0.3111111111111111,3.1
2022-11-16,den,ny,0.5427435387673957,1.7692307692307692,0.4572564612326043,2.1
2022-11-16,phx,gs,0.43795620437956206,2.2,0.5620437956204379,1.7142857142857144
2022-11-17,por,bkn,0.5620437956204379,1.7142857142857144,0.43795620437956206,2.2
2022-11-17,sac,sa,0.7195253505933118,1.3448275862068966,0.2804746494066882,3.45
